Player,Rk,Date,Comp,Round,Venue,Squad,Opponent,Start,Minute,Score,Goalkeeper,Assist,Notes,Opp_clean,Squad_clean,Venue_match,Result,Minutes,Gls,Opponent_Elo,Elo_Source,Competition_Stage,Is_Away,Difficulty_Score,xg,xg_source,goal_id,Weighted_Goal
C. Ronaldo,460,2015-05-17,La Liga,Matchweek 37,Away,Real Madrid,Espanyol,Y,83,2-1,Kiko Casilla,,,Espanyol,Real Madrid,Away,W 4–1,90,3,1750.51062012,club,Group,TRUE,-1.1036330338022278,0.40027669072151184,understat,C._Ronaldo-432,-1.1036330338022278
C. Ronaldo,459,2015-05-17,La Liga,Matchweek 37,Away,Real Madrid,Espanyol,Y,90+1,3-1,Kiko Casilla,James Rodríguez,,Espanyol,Real Madrid,Away,W 4–1,90,3,1750.51062012,club,Group,TRUE,-1.1036330338022278,0.5197317004203796,understat,C._Ronaldo-433,-1.1036330338022278
C. Ronaldo,458,2015-05-23,La Liga,Matchweek 38,Home,Real Madrid,Getafe,Y,13,0-0,Jordi Codina,Marcelo,,Getafe,Real Madrid,Home,W 7–3,57,3,1654.17602539,club,Group,FALSE,0.798793981739124,0.2221916913986206,understat,C._Ronaldo-434,0.798793981739124
C. Ronaldo,457,2015-05-23,La Liga,Matchweek 38,Home,Real Madrid,Getafe,Y,32,1-2,Jordi Codina,,,Getafe,Real Madrid,Home,W 7–3,57,3,1654.17602539,club,Group,FALSE,0.798793981739124,0.04226948693394661,understat,C._Ronaldo-435,0.798793981739124
C. Ronaldo,456,2015-05-23,La Liga,Matchweek 38,Home,Real Madrid,Getafe,Y,34,2-2,Jordi Codina,,Penalty kick,Getafe,Real Madrid,Home,W 7–3,57,3,1654.17602539,club,Group,FALSE,0.798793981739124,0.7430212497711182,understat,C._Ronaldo-436,0.798793981739124
C. Ronaldo,455,2015-06-13,UEFA Euro qual.,Group stage,Away,Portugal,Armenia,Y*,29,0-1,Roman Berezovsky,,Penalty kick,Armenia,Portugal,Away,W 3–2,90,3,1527,national,Group,TRUE,-1.195865266241963,NA,missing,C._Ronaldo-437,-1.195865266241963
C. Ronaldo,454,2015-06-13,UEFA Euro qual.,Group stage,Away,Portugal,Armenia,Y*,55,1-1,Roman Berezovsky,Bruno Alves,,Armenia,Portugal,Away,W 3–2,90,3,1527,national,Group,TRUE,-1.195865266241963,NA,missing,C._Ronaldo-438,-1.195865266241963
C. Ronaldo,453,2015-06-13,UEFA Euro qual.,Group stage,Away,Portugal,Armenia,Y*,58,2-1,Roman Berezovsky,Rui Patrício,,Armenia,Portugal,Away,W 3–2,90,3,1527,national,Group,TRUE,-1.195865266241963,NA,missing,C._Ronaldo-439,-1.195865266241963
C. Ronaldo,451,2015-09-12,La Liga,Matchweek 3,Away,Real Madrid,Espanyol,Y,17,1-0,Pau López,,Penalty kick,Espanyol,Real Madrid,Away,W 6–0,90,5,1740.94580078,club,Group,TRUE,-1.1075799811112073,0.3139275014400482,understat,C._Ronaldo-440,-1.1075799811112073
C. Ronaldo,450,2015-09-12,La Liga,Matchweek 3,Away,Real Madrid,Espanyol,Y,20,2-0,Pau López,Gareth Bale,,Espanyol,Real Madrid,Away,W 6–0,90,5,1740.94580078,club,Group,TRUE,-1.1075799811112073,0.7432776093482971,understat,C._Ronaldo-441,-1.1075799811112073
C. Ronaldo,449,2015-09-12,La Liga,Matchweek 3,Away,Real Madrid,Espanyol,Y,61,4-0,Pau López,,,Espanyol,Real Madrid,Away,W 6–0,90,5,1740.94580078,club,Group,TRUE,-1.1075799811112073,0.5482680201530457,understat,C._Ronaldo-442,-1.1075799811112073
C. Ronaldo,452,2015-09-12,La Liga,Matchweek 3,Away,Real Madrid,Espanyol,Y,7,0-0,Pau López,Luka Modrić,,Espanyol,Real Madrid,Away,W 6–0,90,5,1740.94580078,club,Group,TRUE,-1.1075799811112073,0.6504467725753784,understat,C._Ronaldo-443,-1.1075799811112073
C. Ronaldo,448,2015-09-12,La Liga,Matchweek 3,Away,Real Madrid,Espanyol,Y,81,5-0,Pau López,Lucas Vázquez,,Espanyol,Real Madrid,Away,W 6–0,90,5,1740.94580078,club,Group,TRUE,-1.1075799811112073,0.48939037322998047,understat,C._Ronaldo-444,-1.1075799811112073
C. Ronaldo,447,2015-09-15,Champions Lg,Group stage,Home,Real Madrid,Shakhtar D.,Y,55,1-0,Andriy Pyatov,,Penalty kick,Shakhtar D.,Real Madrid,Home,W 4–0,90,3,1812.7101919840484,league_avg,Group,FALSE,0.8642135134602192,NA,missing,C._Ronaldo-445,0.8642135134602192
C. Ronaldo,446,2015-09-15,Champions Lg,Group stage,Home,Real Madrid,Shakhtar D.,Y,63,2-0,Andriy Pyatov,,Penalty kick,Shakhtar D.,Real Madrid,Home,W 4–0,90,3,1812.7101919840484,league_avg,Group,FALSE,0.8642135134602192,NA,missing,C._Ronaldo-446,0.8642135134602192
C. Ronaldo,445,2015-09-15,Champions Lg,Group stage,Home,Real Madrid,Shakhtar D.,Y,81,3-0,Andriy Pyatov,,,Shakhtar D.,Real Madrid,Home,W 4–0,90,3,1812.7101919840484,league_avg,Group,FALSE,0.8642135134602192,NA,missing,C._Ronaldo-447,0.8642135134602192
C. Ronaldo,444,2015-09-30,Champions Lg,Group stage,Away,Real Madrid,Malmö,Y*,29,0-0,Johan Wiland,Isco,,Malmö,Real Madrid,Away,W 2–0,90,2,1812.7101919840484,league_avg,Group,TRUE,-1.0779662204457217,NA,missing,C._Ronaldo-448,-1.0779662204457217
C. Ronaldo,443,2015-09-30,Champions Lg,Group stage,Away,Real Madrid,Malmö,Y*,90,1-0,Johan Wiland,Lucas Vázquez,,Malmö,Real Madrid,Away,W 2–0,90,2,1812.7101919840484,league_avg,Group,TRUE,-1.0779662204457217,NA,missing,C._Ronaldo-449,-1.0779662204457217
C. Ronaldo,442,2015-10-17,La Liga,Matchweek 8,Home,Real Madrid,Levante,Y,30,1-0,Rubén,Toni Kroos,,Levante,Real Madrid,Home,W 3–0,90,1,1667.74365234,club,Group,FALSE,0.8043926979067768,0.042896952480077744,understat,C._Ronaldo-450,0.8043926979067768
C. Ronaldo,441,2015-10-24,La Liga,Matchweek 9,Away,Real Madrid,Celta Vigo,Y,8,0-0,Sergio Álvarez,Lucas Vázquez,,Celta Vigo,Real Madrid,Away,W 3–1,90,1,1812.01989746,club,Group,TRUE,-1.0782510722570573,0.10359644144773483,understat,C._Ronaldo-451,-1.0782510722570573
C. Ronaldo,440,2015-10-31,La Liga,Matchweek 10,Home,Real Madrid,Las Palmas,Y,14,1-0,Javi Varas,Marcelo,,Las Palmas,Real Madrid,Home,W 3–1,90,1,1641.01794434,club,Group,FALSE,0.7933642657407837,0.3804363012313843,understat,C._Ronaldo-452,0.7933642657407837
C. Ronaldo,439,2015-11-25,Champions Lg,Group stage,Away,Real Madrid,Shakhtar D.,Y,18,0-0,Andriy Pyatov,Gareth Bale,,Shakhtar D.,Real Madrid,Away,W 4–3,90,2,1812.7101919840484,league_avg,Group,TRUE,-1.0779662204457217,NA,missing,C._Ronaldo-453,-1.0779662204457217
C. Ronaldo,438,2015-11-25,Champions Lg,Group stage,Away,Real Madrid,Shakhtar D.,Y,70,3-0,Andriy Pyatov,,,Shakhtar D.,Real Madrid,Away,W 4–3,90,2,1812.7101919840484,league_avg,Group,TRUE,-1.0779662204457217,NA,missing,C._Ronaldo-454,-1.0779662204457217
C. Ronaldo,437,2015-11-29,La Liga,Matchweek 13,Away,Real Madrid,Eibar,Y,82,1-0,Asier Riesgo,,Penalty kick,Eibar,Real Madrid,Away,W 2–0,90,1,1678.63708496,club,Group,TRUE,-1.1332918330019417,0.7432776093482971,understat,C._Ronaldo-455,-1.1332918330019417
C. Ronaldo,436,2015-12-05,La Liga,Matchweek 14,Home,Real Madrid,Getafe,Y,38,3-0,Vicente Guaita,Toni Kroos,,Getafe,Real Madrid,Home,W 4–1,90,1,1654.33947754,club,Group,FALSE,0.7988614306893499,0.26276105642318726,understat,C._Ronaldo-456,0.7988614306893499
C. Ronaldo,435,2015-12-08,Champions Lg,Group stage,Home,Real Madrid,Malmö,Y,39,2-0,Johan Wiland,,,Malmö,Real Madrid,Home,W 8–0,90,4,1812.7101919840484,league_avg,Group,FALSE,0.8642135134602192,NA,missing,C._Ronaldo-457,0.8642135134602192
C. Ronaldo,434,2015-12-08,Champions Lg,Group stage,Home,Real Madrid,Malmö,Y,47,3-0,Johan Wiland,,,Malmö,Real Madrid,Home,W 8–0,90,4,1812.7101919840484,league_avg,Group,FALSE,0.8642135134602192,NA,missing,C._Ronaldo-458,0.8642135134602192
C. Ronaldo,433,2015-12-08,Champions Lg,Group stage,Home,Real Madrid,Malmö,Y,50,4-0,Johan Wiland,Danilo,,Malmö,Real Madrid,Home,W 8–0,90,4,1812.7101919840484,league_avg,Group,FALSE,0.8642135134602192,NA,missing,C._Ronaldo-459,0.8642135134602192
C. Ronaldo,432,2015-12-08,Champions Lg,Group stage,Home,Real Madrid,Malmö,Y,58,5-0,Johan Wiland,Isco,,Malmö,Real Madrid,Home,W 8–0,90,4,1812.7101919840484,league_avg,Group,FALSE,0.8642135134602192,NA,missing,C._Ronaldo-460,0.8642135134602192
C. Ronaldo,431,2015-12-20,La Liga,Matchweek 16,Home,Real Madrid,Rayo Vallecano,Y,30,2-2,Yoel,,Penalty kick,Rayo Vallecano,Real Madrid,Home,W 10–2,90,2,1648.17980957,club,Group,FALSE,0.7963196278539609,0.7432776093482971,understat,C._Ronaldo-461,0.7963196278539609
C. Ronaldo,430,2015-12-20,La Liga,Matchweek 16,Home,Real Madrid,Rayo Vallecano,Y,53,5-2,Yoel,James Rodríguez,,Rayo Vallecano,Real Madrid,Home,W 10–2,90,2,1648.17980957,club,Group,FALSE,0.7963196278539609,0.4019179046154022,understat,C._Ronaldo-462,0.7963196278539609
C. Ronaldo,429,2015-12-30,La Liga,Matchweek 17,Home,Real Madrid,Real Sociedad,Y,42,0-0,Gerónimo Rulli,,Penalty kick,Real Sociedad,Real Madrid,Home,W 3–1,90,2,1704.95458984,club,Group,FALSE,0.8197478870023012,0.7432776093482971,understat,C._Ronaldo-463,0.8197478870023012
C. Ronaldo,428,2015-12-30,La Liga,Matchweek 17,Home,Real Madrid,Real Sociedad,Y,67,1-1,Gerónimo Rulli,Marcelo,,Real Sociedad,Real Madrid,Home,W 3–1,90,2,1704.95458984,club,Group,FALSE,0.8197478870023012,0.04183433577418327,understat,C._Ronaldo-464,0.8197478870023012
C. Ronaldo,426,2016-01-17,La Liga,Matchweek 20,Home,Real Madrid,Sporting Gijón,Y,18,3-0,Iván Cuéllar,Dani Carvajal,,Sporting Gijón,Real Madrid,Home,W 5–1,90,2,1738.783185895233,league_avg,Group,FALSE,0.8337073441985677,0.08431115746498108,understat,C._Ronaldo-465,0.8337073441985677
C. Ronaldo,427,2016-01-17,La Liga,Matchweek 20,Home,Real Madrid,Sporting Gijón,Y,9,1-0,Iván Cuéllar,Karim Benzema,,Sporting Gijón,Real Madrid,Home,W 5–1,90,2,1738.783185895233,league_avg,Group,FALSE,0.8337073441985677,0.45348212122917175,understat,C._Ronaldo-466,0.8337073441985677
C. Ronaldo,425,2016-01-31,La Liga,Matchweek 22,Home,Real Madrid,Espanyol,Y,12,1-0,Giedrius Arlauskis,,Penalty kick,Espanyol,Real Madrid,Home,W 6–0,90,3,1686.0123291,club,Group,FALSE,0.8119313143733685,0.7432776093482971,understat,C._Ronaldo-467,0.8119313143733685
C. Ronaldo,424,2016-01-31,La Liga,Matchweek 22,Home,Real Madrid,Espanyol,Y,45,3-0,Giedrius Arlauskis,,,Espanyol,Real Madrid,Home,W 6–0,90,3,1686.0123291,club,Group,FALSE,0.8119313143733685,0.13148841261863708,understat,C._Ronaldo-468,0.8119313143733685
C. Ronaldo,423,2016-01-31,La Liga,Matchweek 22,Home,Real Madrid,Espanyol,Y,82,4-0,Giedrius Arlauskis,Jesé,,Espanyol,Real Madrid,Home,W 6–0,90,3,1686.0123291,club,Group,FALSE,0.8119313143733685,0.6259670257568359,understat,C._Ronaldo-469,0.8119313143733685
C. Ronaldo,422,2016-02-13,La Liga,Matchweek 24,Home,Real Madrid,Athletic Club,Y,3,0-0,Gorka Iraizoz,Karim Benzema,,Athletic Club,Real Madrid,Home,W 4–2,90,2,1789.51123047,club,Group,FALSE,0.8546404023052531,0.29392847418785095,understat,C._Ronaldo-470,0.8546404023052531
C. Ronaldo,421,2016-02-13,La Liga,Matchweek 24,Home,Real Madrid,Athletic Club,Y,87,3-1,Gorka Iraizoz,Lucas Vázquez,,Athletic Club,Real Madrid,Home,W 4–2,90,2,1789.51123047,club,Group,FALSE,0.8546404023052531,0.44560933113098145,understat,C._Ronaldo-471,0.8546404023052531
C. Ronaldo,420,2016-02-17,Champions Lg,Round of 16,Away,Real Madrid,Roma,Y,57,0-0,Wojciech Szczęsny,Marcelo,,Roma,Real Madrid,Away,W 2–0,89,1,1768.95629883,club,Knockout,TRUE,-0.9248562851615141,NA,missing,C._Ronaldo-472,-0.9248562851615141
C. Ronaldo,419,2016-02-21,La Liga,Matchweek 25,Away,Real Madrid,Málaga,Y,33,0-0,Carlos Kameni,Toni Kroos,,Málaga,Real Madrid,Away,D 1–1,90,1,1736.06201172,club,Group,TRUE,-1.1095952892318088,0.06527096778154373,understat,C._Ronaldo-473,-1.1095952892318088
C. Ronaldo,418,2016-03-02,La Liga,Matchweek 27,Away,Real Madrid,Levante,Y,34,0-0,Diego Mariño,,Penalty kick,Levante,Real Madrid,Away,W 3–1,90,1,1637.22729492,club,Group,TRUE,-1.1503796894008878,NA,missing,C._Ronaldo-474,-1.1503796894008878
C. Ronaldo,417,2016-03-05,La Liga,Matchweek 28,Home,Real Madrid,Celta Vigo,Y,50,1-0,Rubén Blanco,Sergio Ramos,,Celta Vigo,Real Madrid,Home,W 7–1,90,4,1759.2746582,club,Group,FALSE,0.8421632029655068,0.026300134137272835,understat,C._Ronaldo-475,0.8421632029655068
C. Ronaldo,416,2016-03-05,La Liga,Matchweek 28,Home,Real Madrid,Celta Vigo,Y,58,2-0,Rubén Blanco,,,Celta Vigo,Real Madrid,Home,W 7–1,90,4,1759.2746582,club,Group,FALSE,0.8421632029655068,0.08570767939090729,understat,C._Ronaldo-476,0.8421632029655068
C. Ronaldo,415,2016-03-05,La Liga,Matchweek 28,Home,Real Madrid,Celta Vigo,Y,64,3-1,Rubén Blanco,Isco,,Celta Vigo,Real Madrid,Home,W 7–1,90,4,1759.2746582,club,Group,FALSE,0.8421632029655068,0.802473247051239,understat,C._Ronaldo-477,0.8421632029655068
C. Ronaldo,414,2016-03-05,La Liga,Matchweek 28,Home,Real Madrid,Celta Vigo,Y,76,4-1,Rubén Blanco,Jesé,,Celta Vigo,Real Madrid,Home,W 7–1,90,4,1759.2746582,club,Group,FALSE,0.8421632029655068,0.4436194598674774,understat,C._Ronaldo-478,0.8421632029655068
C. Ronaldo,413,2016-03-08,Champions Lg,Round of 16,Home,Real Madrid,Roma,Y,64,0-0,Wojciech Szczęsny,Lucas Vázquez,,Roma,Real Madrid,Home,W 2–0,90,1,1781.60314941,club,Knockout,FALSE,1.0225422041740302,NA,missing,C._Ronaldo-479,1.0225422041740302
C. Ronaldo,412,2016-03-20,La Liga,Matchweek 30,Home,Real Madrid,Sevilla,Y,64,1-0,Sergio Rico,Danilo,,Sevilla,Real Madrid,Home,W 4–0,90,1,1876.03869629,club,Group,FALSE,0.8903461836933894,0.6139206290245056,understat,C._Ronaldo-480,0.8903461836933894
C. Ronaldo,411,2016-03-29,Friendlies (M),Friendlies (M),Home,Portugal,Belgium,Y*,40,1-0,Thibaut Courtois,João Mário,,Belgium,Portugal,Home,W 2–1,59,1,1919,national,Other,FALSE,1.0296420219201605,NA,missing,C._Ronaldo-481,1.0296420219201605
C. Ronaldo,410,2016-04-02,La Liga,Matchweek 31,Away,Real Madrid,Barcelona,Y,85,1-1,Claudio Bravo,Gareth Bale,,Barcelona,Real Madrid,Away,W 2–1,90,1,2093.83203125,club,Group,TRUE,-0.9619605702034979,0.2639451324939728,understat,C._Ronaldo-482,-0.9619605702034979
C. Ronaldo,409,2016-04-09,La Liga,Matchweek 32,Home,Real Madrid,Eibar,Y,19,2-0,Asier Riesgo,Jesé,,Eibar,Real Madrid,Home,W 4–0,90,1,1678.45593262,club,Group,FALSE,0.8088131479248303,0.5236857533454895,understat,C._Ronaldo-483,0.8088131479248303
C. Ronaldo,408,2016-04-12,Champions Lg,Quarter-finals,Home,Real Madrid,Wolfsburg,Y,15,0-0,Diego Benaglio,Dani Carvajal,,Wolfsburg,Real Madrid,Home,W 3–0,90,3,1771.79602051,club,Knockout,FALSE,1.0184952672017034,NA,missing,C._Ronaldo-484,1.0184952672017034
C. Ronaldo,407,2016-04-12,Champions Lg,Quarter-finals,Home,Real Madrid,Wolfsburg,Y,17,1-0,Diego Benaglio,Toni Kroos,,Wolfsburg,Real Madrid,Home,W 3–0,90,3,1771.79602051,club,Knockout,FALSE,1.0184952672017034,NA,missing,C._Ronaldo-485,1.0184952672017034
C. Ronaldo,406,2016-04-12,Champions Lg,Quarter-finals,Home,Real Madrid,Wolfsburg,Y,77,2-0,Diego Benaglio,,,Wolfsburg,Real Madrid,Home,W 3–0,90,3,1771.79602051,club,Knockout,FALSE,1.0184952672017034,NA,missing,C._Ronaldo-486,1.0184952672017034
C. Ronaldo,405,2016-04-16,La Liga,Matchweek 33,Away,Real Madrid,Getafe,Y,90+2,4-1,Vicente Guaita,Jesé,,Getafe,Real Madrid,Away,W 5–1,90,1,1631.57775879,club,Group,TRUE,-1.1527109850200357,0.3698539435863495,understat,C._Ronaldo-487,-1.1527109850200357
C. Ronaldo,404,2016-05-08,La Liga,Matchweek 37,Home,Real Madrid,Valencia,Y,26,0-0,Diego Alves,Marcelo,,Valencia,Real Madrid,Home,W 3–2,78,2,1770.74572754,club,Group,FALSE,0.8468967692413785,0.05588861554861069,understat,C._Ronaldo-488,0.8468967692413785
C. Ronaldo,403,2016-05-08,La Liga,Matchweek 37,Home,Real Madrid,Valencia,Y,59,2-1,Diego Alves,James Rodríguez,,Valencia,Real Madrid,Home,W 3–2,78,2,1770.74572754,club,Group,FALSE,0.8468967692413785,0.06879973411560059,understat,C._Ronaldo-489,0.8468967692413785
C. Ronaldo,401,2016-05-14,La Liga,Matchweek 38,Away,Real Madrid,Dep. La Coruña,Y,25,1-0,Stipe Pletikosa,Toni Kroos,,Dep. La Coruña,Real Madrid,Away,W 2–0,45,2,1738.783185895233,league_avg,Group,TRUE,-1.1084723897073732,0.4356309771537781,understat,C._Ronaldo-490,-1.1084723897073732
C. Ronaldo,402,2016-05-14,La Liga,Matchweek 38,Away,Real Madrid,Dep. La Coruña,Y,7,0-0,Stipe Pletikosa,Karim Benzema,,Dep. La Coruña,Real Madrid,Away,W 2–0,45,2,1738.783185895233,league_avg,Group,TRUE,-1.1084723897073732,0.11020640283823013,understat,C._Ronaldo-491,-1.1084723897073732
C. Ronaldo,400,2016-06-08,Friendlies (M),Friendlies (M),Home,Portugal,Estonia,Y*,36,0-0,Pavel Londak,Ricardo Quaresma,,Estonia,Portugal,Home,W 7–0,45,2,1467,national,Other,FALSE,0.8431230590163925,NA,missing,C._Ronaldo-492,0.8431230590163925
C. Ronaldo,399,2016-06-08,Friendlies (M),Friendlies (M),Home,Portugal,Estonia,Y*,45,2-0,Pavel Londak,João Mário,,Estonia,Portugal,Home,W 7–0,45,2,1467,national,Other,FALSE,0.8431230590163925,NA,missing,C._Ronaldo-493,0.8431230590163925
C. Ronaldo,398,2016-06-22,UEFA Euro,Group stage,Neutral,Portugal,Hungary,Y*,50,1-2,Gábor Király,João Mário,,Hungary,Portugal,Neutral,D 3–3,90,2,1748,national,Group,FALSE,1.0136506436084551,NA,missing,C._Ronaldo-494,1.0136506436084551
C. Ronaldo,397,2016-06-22,UEFA Euro,Group stage,Neutral,Portugal,Hungary,Y*,62,2-3,Gábor Király,Ricardo Quaresma,,Hungary,Portugal,Neutral,D 3–3,90,2,1748,national,Group,FALSE,1.0136506436084551,NA,missing,C._Ronaldo-495,1.0136506436084551
C. Ronaldo,396,2016-07-06,UEFA Euro,Semi-finals,Neutral,Portugal,Wales,Y*,50,0-0,Wayne Hennessey,Raphaël Guerreiro,,Wales,Portugal,Neutral,W 2–0,90,1,1778,national,Knockout,FALSE,1.1971953126563981,NA,missing,C._Ronaldo-496,1.1971953126563981
C. Ronaldo,395,2016-09-10,La Liga,Matchweek 3,Home,Real Madrid,Osasuna,Y,6,0-0,Nauzet Pérez,Gareth Bale,,Osasuna,Real Madrid,Home,W 5–2,65,1,1621.94567871,club,Group,FALSE,0.7854940462595164,0.616633951663971,understat,C._Ronaldo-497,0.7854940462595164
C. Ronaldo,394,2016-09-14,Champions Lg,Group stage,Home,Real Madrid,Sporting CP,Y,89,0-1,Rui Patrício,,,Sporting CP,Real Madrid,Home,W 2–1,90,1,1767.93347168,club,Group,FALSE,0.8457362846253892,NA,missing,C._Ronaldo-498,0.8457362846253892
C. Ronaldo,393,2016-09-27,Champions Lg,Group stage,Away,Real Madrid,Dortmund,Y,17,0-0,Roman Bürki,Gareth Bale,,Dortmund,Real Madrid,Away,D 2–2,90,1,1876.03222656,club,Group,TRUE,-1.0518362199632814,NA,missing,C._Ronaldo-499,-1.0518362199632814
C. Ronaldo,392,2016-10-07,WCQ,First round,Home,Portugal,Andorra,Y*,2,0-0,Josep Gómes,,,Andorra,Portugal,Home,W 6–0,90,4,957,national,Other,FALSE,0.6326702468904589,NA,missing,C._Ronaldo-500,0.6326702468904589
C. Ronaldo,391,2016-10-07,WCQ,First round,Home,Portugal,Andorra,Y*,4,1-0,Josep Gómes,Ricardo Quaresma,,Andorra,Portugal,Home,W 6–0,90,4,957,national,Other,FALSE,0.6326702468904589,NA,missing,C._Ronaldo-501,0.6326702468904589
C. Ronaldo,390,2016-10-07,WCQ,First round,Home,Portugal,Andorra,Y*,47,3-0,Josep Gómes,André Gomes,,Andorra,Portugal,Home,W 6–0,90,4,957,national,Other,FALSE,0.6326702468904589,NA,missing,C._Ronaldo-502,0.6326702468904589
C. Ronaldo,389,2016-10-07,WCQ,First round,Home,Portugal,Andorra,Y*,68,4-0,Josep Gómes,José Fonte,,Andorra,Portugal,Home,W 6–0,90,4,957,national,Other,FALSE,0.6326702468904589,NA,missing,C._Ronaldo-503,0.6326702468904589
C. Ronaldo,388,2016-10-10,WCQ,First round,Away,Portugal,Faroe Islands,Y*,65,3-0,Gunnar Nielsen,João Mário,,Faroe Islands,Portugal,Away,W 6–0,90,1,1296,national,Other,TRUE,-1.1696202648376555,NA,missing,C._Ronaldo-504,-1.1696202648376555
C. Ronaldo,387,2016-10-15,La Liga,Matchweek 8,Away,Real Madrid,Real Betis,Y,78,5-1,Antonio Adán,Álvaro Morata,,Real Betis,Real Madrid,Away,W 6–1,90,1,1709.05358887,club,Group,TRUE,-1.120740384408022,0.09474749863147736,understat,C._Ronaldo-505,-1.120740384408022
C. Ronaldo,386,2016-10-29,La Liga,Matchweek 10,Away,Real Madrid,Alavés,Y,17,0-1,Fernando Pacheco,,Penalty kick,Alavés,Real Madrid,Away,W 4–1,90,3,1636.82092285,club,Group,TRUE,-1.1505473798810852,0.7432776093482971,understat,C._Ronaldo-506,-1.1505473798810852
C. Ronaldo,385,2016-10-29,La Liga,Matchweek 10,Away,Real Madrid,Alavés,Y,33,1-1,Fernando Pacheco,Karim Benzema,,Alavés,Real Madrid,Away,W 4–1,90,3,1636.82092285,club,Group,TRUE,-1.1505473798810852,0.02140609547495842,understat,C._Ronaldo-507,-1.1505473798810852
C. Ronaldo,384,2016-10-29,La Liga,Matchweek 10,Away,Real Madrid,Alavés,Y,88,3-1,Fernando Pacheco,Marcelo,,Alavés,Real Madrid,Away,W 4–1,90,3,1636.82092285,club,Group,TRUE,-1.1505473798810852,0.5544741153717041,understat,C._Ronaldo-508,-1.1505473798810852
C. Ronaldo,383,2016-11-13,WCQ,First round,Home,Portugal,Latvia,Y*,28,0-0,Andris Vaņins,,Penalty kick,Latvia,Portugal,Home,W 4–1,90,2,1415,national,Other,FALSE,0.8216651252310028,NA,missing,C._Ronaldo-509,0.8216651252310028
C. Ronaldo,382,2016-11-13,WCQ,First round,Home,Portugal,Latvia,Y*,85,2-1,Andris Vaņins,Ricardo Quaresma,,Latvia,Portugal,Home,W 4–1,90,2,1415,national,Other,FALSE,0.8216651252310028,NA,missing,C._Ronaldo-510,0.8216651252310028
C. Ronaldo,381,2016-11-19,La Liga,Matchweek 12,Away,Real Madrid,Atlético Madrid,Y,23,0-0,Jan Oblak,,,Atlético Madrid,Real Madrid,Away,W 3–0,82,3,1980.91003418,club,Group,TRUE,-1.0085581228196898,0.058116424828767776,understat,C._Ronaldo-511,-1.0085581228196898
C. Ronaldo,380,2016-11-19,La Liga,Matchweek 12,Away,Real Madrid,Atlético Madrid,Y,71,1-0,Jan Oblak,,Penalty kick,Atlético Madrid,Real Madrid,Away,W 3–0,82,3,1980.91003418,club,Group,TRUE,-1.0085581228196898,0.7432776093482971,understat,C._Ronaldo-512,-1.0085581228196898
C. Ronaldo,379,2016-11-19,La Liga,Matchweek 12,Away,Real Madrid,Atlético Madrid,Y,77,2-0,Jan Oblak,Gareth Bale,,Atlético Madrid,Real Madrid,Away,W 3–0,82,3,1980.91003418,club,Group,TRUE,-1.0085581228196898,0.5345612168312073,understat,C._Ronaldo-513,-1.0085581228196898
C. Ronaldo,377,2016-11-26,La Liga,Matchweek 13,Home,Real Madrid,Sporting Gijón,Y,18,1-0,Diego Mariño,Nacho,,Sporting Gijón,Real Madrid,Home,W 2–1,90,2,1738.783185895233,league_avg,Group,FALSE,0.8337073441985677,0.7432776093482971,understat,C._Ronaldo-514,0.8337073441985677
C. Ronaldo,378,2016-11-26,La Liga,Matchweek 13,Home,Real Madrid,Sporting Gijón,Y,5,0-0,Diego Mariño,,Penalty kick,Sporting Gijón,Real Madrid,Home,W 2–1,90,2,1738.783185895233,league_avg,Group,FALSE,0.8337073441985677,0.2918063998222351,understat,C._Ronaldo-515,0.8337073441985677
C. Ronaldo,376,2017-01-07,La Liga,Matchweek 17,Home,Real Madrid,Granada,Y,27,2-0,Guillermo Ochoa,Marcelo,,Granada,Real Madrid,Home,W 5–0,90,1,1621.41943359,club,Group,FALSE,0.785276889856827,0.8466255068778992,understat,C._Ronaldo-516,0.785276889856827
C. Ronaldo,375,2017-01-15,La Liga,Matchweek 18,Away,Real Madrid,Sevilla,Y,67,0-0,Sergio Rico,,Penalty kick,Sevilla,Real Madrid,Away,L 1–2,90,1,1850.85205078,club,Group,TRUE,-1.0622268842823523,0.7431496977806091,understat,C._Ronaldo-517,-1.0622268842823523
C. Ronaldo,374,2017-01-25,Copa del Rey,Quarter-finals,Away,Real Madrid,Celta Vigo,Y,62,0-1,Sergio Álvarez,,,Celta Vigo,Real Madrid,Away,D 2–2,90,1,1733.95654297,club,Knockout,TRUE,-0.9392990244643733,NA,missing,C._Ronaldo-518,-0.9392990244643733
C. Ronaldo,373,2017-01-29,La Liga,Matchweek 20,Home,Real Madrid,Real Sociedad,Y,51,1-0,Gerónimo Rulli,Mateo Kovačić,,Real Sociedad,Real Madrid,Home,W 3–0,90,1,1774.15222168,club,Group,FALSE,0.848302467812464,0.2714274823665619,understat,C._Ronaldo-519,0.848302467812464
